id,index,x,y,goal,goal_smf,x0,c,angle,distance,xg_basic,gk_distance,gk_distance_y,close_players,triangle,gk_dist_to_goal,is_closer,header
e6560afd-08de-43c2-b856-d45b8989eee0,2952,11.549999999999997,28.475,1,1,93.45,5.524999999999999,29.320572888231,12.80344192004634,0.10479830934302091,8.682331556097118,5.0149999999999935,1,1,4.491548313221183,0,0
96b0e49f-4f4a-45af-a5cc-dd769d3dd363,3053,5.337500000000006,28.814999999999998,0,0,99.6625,5.185000000000002,42.945795270531974,7.441312468241075,0.1818000389149161,4.5452069534840795,2.5500000000000007,2,2,3.069828985464828,0,0
380cdb06-2cb6-4c1d-8f54-7e509d6880b2,205,5.424999999999997,42.075,0,0,99.575,8.075000000000003,26.0497092997544,9.728116467230437,0.11200235799640339,5.918534974974799,4.079999999999998,1,1,4.153785171382849,0,0
4a81fad8-faae-4032-abbc-87bbfe05c5fa,430,14.787499999999994,32.385000000000005,1,1,90.2125,1.6149999999999949,27.505979067816774,14.875428775332823,0.09100351407341792,6.548906874433308,1.4449999999999932,1,1,8.401720061987314,0,0
a0c5f120-58b5-4e87-aa19-f3e5651ecb6a,520,3.325000000000003,38.25,0,0,101.675,4.25,57.13831893237709,5.396121292187567,0.2646286216509193,1.8375000000000057,0.0,1,0,4.50279427133863,0,0
a2c6f371-92eb-418e-9a8c-ae46ab59d30b,527,15.3125,25.585,0,0,89.6875,8.415,21.00713430279759,17.47240341939254,0.06855156874034836,15.990212045185645,7.564999999999998,1,4,1.4910147551248407,0,0
b8ae9030-3525-4ad8-b453-81cb2dd54a84,529,5.862499999999997,34.935,1,1,99.1375,0.9350000000000023,63.019071031405346,5.936592562236352,0.2900938908882864,4.892701196680625,3.2300000000000075,1,0,3.1705175050770538,0,0
44f0c3d0-d4a0-4ee7-97c9-e011b3bf8e5f,770,5.599999999999994,28.135,0,0,99.4,5.864999999999998,38.05556080342081,8.109144529480279,0.15863745658010006,5.026405897855838,2.889999999999997,1,1,3.326151116530937,0,1
a69eb286-0d98-4416-a5c4-4d1ba9d081cd,799,12.6875,25.585,0,0,92.3125,8.415,23.0381695712196,15.224482955095716,0.08033589239650293,8.802875950506174,5.100000000000001,0,1,6.432486397187328,0,0
5d3d6c30-ee54-42f4-abbf-70bb192db969,873,29.224999999999994,48.705,0,0,75.775,14.704999999999998,11.442192730472536,32.716015191340155,0.02508714189673691,31.320233575917023,14.875,1,1,1.6711691266894508,0,0
33857134-5ac5-45fc-96ec-4f0661d92873,1120,16.799999999999997,20.994999999999997,0,0,88.2,13.005000000000003,15.683866594490784,21.245470693773765,0.04986093190981629,18.497996682073442,10.115000000000006,3,1,3.17407565284761,0,0
cf081948-5ae1-4a2b-b17d-9f89543af3e1,1158,25.375,38.25,0,0,79.625,4.25,15.981559579917528,25.728449720105562,0.040148132313052615,22.839607729775043,3.9950000000000045,0,1,2.898737871902186,0,0
de919a93-15a6-453c-9b99-577f45888ffc,1276,21.525000000000006,38.675,0,0,83.475,4.674999999999997,18.467854589507628,22.02683023042581,0.0514315248539435,20.35304169528477,3.5700000000000003,1,1,1.8530194953102852,0,0
0939e982-6fc1-41a8-b6db-9cc5b1d69869,1299,5.775000000000006,42.160000000000004,0,0,99.225,8.160000000000004,26.034389133454525,9.996810741431496,0.11057106836803748,7.1340188533532825,5.185000000000002,2,1,3.1010079006671374,0,0
dad1cffb-a541-4a63-852b-7dc519c4c4f8,1360,13.474999999999994,43.35,0,0,91.525,9.350000000000001,21.101598716334717,16.401162306373287,0.07238788098905458,13.521635672136703,6.885000000000005,1,4,3.0745131728454185,0,0
968e4ad5-b258-48cc-8b22-6c69d1c65a8d,1363,3.8499999999999943,29.75,0,0,101.15,4.25,55.33401411762822,5.734544445725393,0.2520987996201337,5.7580834485095735,4.929999999999993,1,2,1.1081628941631234,0,0
c25e73f7-47ef-4649-aefa-308c03bc40b4,1368,15.224999999999994,40.205,0,0,89.775,6.204999999999998,23.451335410705894,16.44088349207547,0.076522911892338,14.957590255452246,3.9099999999999966,0,4,2.4263514275553733,0,0
8477e046-d605-490c-aa27-09a8dda3a41b,1389,16.625,39.355,0,0,88.375,5.354999999999997,22.64754342573706,17.46615727628719,0.07139371416831775,14.861583024698282,3.144999999999996,2,3,3.0486226398162137,0,0
ade34706-fcde-4c5f-a316-e9d6fd340dd0,1696,5.599999999999994,26.095,0,0,99.4,7.905000000000001,26.99939643378255,9.687570644903703,0.1147384202557622,1.605622932073401,1.4450000000000003,2,1,8.108119387379546,0,1
1a597c61-f33d-41ce-89be-73b0fa93fa3f,1740,11.549999999999997,49.98,0,0,93.45,15.979999999999997,12.693219795550096,19.71707128353498,0.04990741351926799,14.790771827392913,11.305,1,1,5.089772219854242,0,0
a7adf003-7d45-46a3-82b1-99020c0892ba,1765,12.512500000000003,50.575,0,0,92.4875,16.575000000000003,12.362163751642802,20.767601721190633,0.046969968895703866,18.326645389977948,14.704999999999998,1,2,2.444897748373135,0,0
adebd423-653a-416e-a75e-c86ddd110d58,1823,21.962500000000006,24.310000000000002,0,0,83.0375,9.689999999999998,15.940753175337917,24.0051558264053,0.04372770034418524,20.159585809237253,8.669999999999995,2,1,3.8983081266108286,0,0
8ff20736-a344-46bc-ac4c-f609ddb5794f,1936,20.299999999999997,24.82,0,0,84.7,9.18,17.101735268453304,22.279192085890365,0.0490781326725574,20.24463956829067,7.905000000000001,1,2,2.095120819905138,0,0
8438fe48-53fa-4b99-a6d9-3a5af0113e4e,2034,29.837500000000006,31.195000000000004,0,0,75.1625,2.804999999999996,13.866878557527023,29.96905789727132,0.030706281887947405,29.169221899975327,1.3599999999999888,2,1,1.6056229320734134,0,0
620552ee-4ba9-4737-a57f-302ce8d23d5d,2206,8.837500000000006,44.455,0,0,96.1625,10.454999999999998,20.39297312558908,13.689719911305712,0.08111086055265411,9.878994445286432,7.225000000000001,0,2,3.852648439710008,0,0
9d06f8b0-93c7-4762-9750-c7804c051e2f,2266,15.049999999999997,28.05,0,0,89.95,5.949999999999999,23.90805342424513,16.183479230375646,0.07834782573148068,12.662802069447341,4.079999999999995,2,1,3.5882873700415936,0,0
fb705a65-5be4-47ce-9c4f-90af48f07671,2594,8.837500000000006,40.46,0,0,96.1625,6.460000000000001,31.290386873214125,10.946826309483498,0.11964954972133085,8.363434178015629,3.8249999999999957,0,2,2.9838272403073276,0,1
